date,new_cases,new_deaths,new_tests
2022-08-01,3816,73,4835
2022-08-02,4544,38,17921
2022-08-03,643,32,8944
2022-08-04,4653,85,12051
2022-08-05,4062,59,14252
2022-08-06,2018,66,6771
2022-08-07,4861,95,16124
2022-08-08,2182,13,6638
2022-08-09,4522,27,7423
2022-08-10,1774,88,1950
2022-08-11,4082,55,11971
2022-08-12,4171,36,17824
2022-08-13,4866,42,16145
2022-08-14,2083,79,9143
2022-08-15,4512,92,14390
2022-08-16,2607,69,6557
2022-08-17,4727,67,19179
2022-08-18,943,33,5281
2022-08-19,1283,14,12040
2022-08-20,461,17,546
2022-08-21,2083,15,4780
2022-08-22,2189,12,6874
2022-08-23,2562,98,19411
2022-08-24,4571,18,7884
2022-08-25,61,3,1917
2022-08-26,2324,1,8593
2022-08-27,4482,79,6653
2022-08-28,4567,55,15707
2022-08-29,1355,11,7347
2022-08-30,3342,77,13451
2022-08-31,2118,40,6565
2022-09-01,4184,76,18540
2022-09-02,2857,65,19279
2022-09-03,4271,67,7882
2022-09-04,3055,94,10289
2022-09-05,4933,3,8724
2022-09-06,1959,40,17324
2022-09-07,4408,96,11481
2022-09-08,2431,10,9421
2022-09-09,2388,48,6006
2022-09-10,4308,42,9201
2022-09-11,1136,50,4636
2022-09-12,1174,58,15229
2022-09-13,3611,95,9182
2022-09-14,3719,38,18575
2022-09-15,1181,59,14800
2022-09-16,500,25,10276
2022-09-17,1282,19,7733
2022-09-18,2628,22,12462
2022-09-19,4257,60,15147
2022-09-20,3692,46,8517
2022-09-21,4215,100,18843
2022-09-22,2936,38,15144
2022-09-23,4838,55,4974
2022-09-24,3622,78,12265
2022-09-25,385,19,1920
2022-09-26,1743,51,14351
2022-09-27,4312,90,10398
2022-09-28,1910,64,6150
2022-09-29,2571,23,10109
2022-09-30,1869,61,9553
2022-10-01,2485,37,10299
2022-10-02,1783,89,12396
2022-10-03,3563,86,3833
2022-10-04,4480,67,14548
2022-10-05,2125,54,13726
2022-10-06,1808,32,11330
2022-10-07,924,37,12187
2022-10-08,2095,26,13574
2022-10-09,2446,99,7613
2022-10-10,795,25,16025
2022-10-11,3969,81,19404
2022-10-12,1411,70,18997
2022-10-13,1218,21,14034
2022-10-14,3346,31,19077
2022-10-15,4309,57,16522
2022-10-16,2315,81,18726
2022-10-17,2563,92,15063
2022-10-18,3088,24,14252
2022-10-19,3127,35,17123
2022-10-20,2646,88,15256
2022-10-21,1383,22,13496
2022-10-22,276,13,10622
2022-10-23,4793,5,17079
2022-10-24,4734,13,12444
2022-10-25,1142,4,16699
2022-10-26,2674,64,18255
2022-10-27,668,33,11756
2022-10-28,1824,91,12597
2022-10-29,4170,57,5165
2022-10-30,189,9,19863
2022-10-31,3089,7,5165
2022-11-01,918,45,11537
2022-11-02,4141,79,17490
2022-11-03,3341,34,12896
2022-11-04,3954,14,9947
2022-11-05,4759,2,18164
2022-11-06,2979,65,8429
2022-11-07,4852,18,19890
2022-11-08,4103,88,17089
2022-11-09,1049,3,18393
2022-11-10,1232,17,6530
2022-11-11,2294,62,10129
2022-11-12,2418,18,17117
2022-11-13,1709,61,18816
2022-11-14,2880,87,3904
2022-11-15,1830,3,19632
2022-11-16,386,19,1417
2022-11-17,345,17,17455
2022-11-18,2716,9,12705
2022-11-19,4805,67,8617
2022-11-20,2548,0,13719
2022-11-21,3876,72,5388
2022-11-22,3253,54,13382
2022-11-23,4618,85,10711
2022-11-24,4253,56,15088
2022-11-25,2449,5,11457
2022-11-26,2289,5,12435
2022-11-27,517,1,10765
2022-11-28,689,34,3609
2022-11-29,1492,74,9577
2022-11-30,1917,95,4870
2022-12-01,2774,20,19695
2022-12-02,2799,26,8235
2022-12-03,2546,89,16237
2022-12-04,2539,79,15844
2022-12-05,4744,73,17280
2022-12-06,2382,32,18408
2022-12-07,4545,2,16134
2022-12-08,3187,5,10794
2022-12-09,824,41,1427
2022-12-10,3514,22,16833
2022-12-11,3249,39,7280
2022-12-12,281,14,402
2022-12-13,2963,25,16587
2022-12-14,780,39,3146
2022-12-15,3347,48,9992
2022-12-16,3390,11,5945
2022-12-17,2330,52,18633
2022-12-18,3194,80,13583
2022-12-19,2687,83,6668
2022-12-20,4685,20,9839
2022-12-21,1149,31,3703
2022-12-22,79,3,9164
2022-12-23,411,20,5294
2022-12-24,1196,19,12117
2022-12-25,4694,36,13945
2022-12-26,3116,23,8431
2022-12-27,104,5,3694
2022-12-28,4762,35,15836
2022-12-29,2015,52,6043
2022-12-30,683,34,15537
2022-12-31,2550,92,2614
2023-01-01,2546,63,13089
2023-01-02,4872,61,11688
2023-01-03,2593,68,7556
2023-01-04,3608,9,13448
2023-01-05,4536,78,9109
2023-01-06,3955,77,13164
2023-01-07,2298,53,12150
2023-01-08,2216,53,17950
2023-01-09,2779,6,15860
2023-01-10,3255,63,4165
2023-01-11,1477,19,2238
2023-01-12,2297,33,5220
2023-01-13,4670,64,5514
2023-01-14,768,38,10084
2023-01-15,25,1,9527
2023-01-16,2909,12,18158
2023-01-17,284,14,1631
2023-01-18,1400,52,17352
2023-01-19,3480,99,5080
2023-01-20,3812,50,17249
2023-01-21,33,1,4782
2023-01-22,1780,19,17528
2023-01-23,4115,57,16023
2023-01-24,460,23,19551
2023-01-25,3130,5,14331
2023-01-26,670,33,19274
2023-01-27,3825,55,15902
2023-01-28,4929,23,5220
2023-01-29,3359,30,10773
2023-01-30,254,8,12886
2023-01-31,1985,76,12988
2023-02-01,813,40,15274
2023-02-02,4166,11,19191
2023-02-03,3730,56,16857
2023-02-04,2424,71,10722
2023-02-05,1187,2,11928
2023-02-06,3973,28,4155
2023-02-07,3983,59,5876
2023-02-08,1226,36,7301
2023-02-09,3093,0,16593
2023-02-10,4968,100,15837
2023-02-11,1470,1,9913
2023-02-12,1379,68,17051
2023-02-13,749,37,17216
2023-02-14,1231,9,4732
2023-02-15,4625,100,17269
2023-02-16,2703,40,8740
2023-02-17,476,23,18078
2023-02-18,1505,75,8868
2023-02-19,3528,41,8667
2023-02-20,2594,23,12994
2023-02-21,3198,6,18759
2023-02-22,4847,97,8000
2023-02-23,4754,51,8891
2023-02-24,3074,13,6699
2023-02-25,1688,38,13677
2023-02-26,1414,43,15527
2023-02-27,1561,78,18677
2023-02-28,2484,48,16083
2023-03-01,231,11,10193
2023-03-02,4407,60,5794
2023-03-03,2064,27,8658
2023-03-04,2648,84,4729
2023-03-05,2818,19,14627
2023-03-06,2221,74,18824
2023-03-07,4214,70,11671
2023-03-08,1162,2,9231
2023-03-09,1658,82,3138
2023-03-10,4853,50,5073
2023-03-11,749,37,4056
2023-03-12,318,10,17071
2023-03-13,3713,49,3833
2023-03-14,1341,67,2070
2023-03-15,1233,61,17570
2023-03-16,4795,88,16086
2023-03-17,3653,70,6403
2023-03-18,4004,22,15170
2023-03-19,3228,39,19996
2023-03-20,2340,92,10584
2023-03-21,3320,14,10407
2023-03-22,1596,79,1899
2023-03-23,928,46,2439
2023-03-24,1047,52,9473
2023-03-25,4361,68,15670
2023-03-26,1987,21,15915
2023-03-27,4035,93,8692
2023-03-28,2595,29,9156
2023-03-29,1389,59,8832
2023-03-30,3314,13,12148
2023-03-31,1796,89,5982
2023-04-01,4845,92,17456
2023-04-02,248,12,9052
2023-04-03,2955,43,11953
2023-04-04,939,37,2163
2023-04-05,3965,76,6831
2023-04-06,425,13,14040
2023-04-07,3423,5,12536
2023-04-08,2420,65,19924
2023-04-09,64,3,5285
2023-04-10,1219,24,8850
2023-04-11,3107,16,19582
2023-04-12,4398,72,18528
2023-04-13,1079,23,1309
2023-04-14,2421,7,10038
2023-04-15,1414,70,7661
2023-04-16,1009,50,14495
2023-04-17,2168,89,18010
2023-04-18,3065,31,12031
2023-04-19,2435,6,15477
2023-04-20,4060,15,11224
2023-04-21,3194,16,19803
2023-04-22,2884,12,9738
2023-04-23,2139,74,9889
2023-04-24,1245,29,5061
2023-04-25,4404,51,16451
2023-04-26,1286,64,9618
2023-04-27,3020,46,19422
2023-04-28,4079,69,19259
2023-04-29,2607,98,14543
2023-04-30,610,30,12543
2023-05-01,664,33,18874
2023-05-02,3827,62,6036
2023-05-03,4838,89,18644
2023-05-04,4914,29,7604
2023-05-05,4725,42,16512
2023-05-06,3750,53,4082
2023-05-07,1545,26,19405
2023-05-08,1358,36,13905
2023-05-09,4,0,17926
2023-05-10,4,0,8585
2023-05-11,2366,66,12141
2023-05-12,3211,24,15053
2023-05-13,3427,6,7413
2023-05-14,400,20,5142
2023-05-15,202,10,2357
2023-05-16,4443,99,13021
2023-05-17,1981,96,15859
2023-05-18,2081,37,8525
2023-05-19,3857,35,13721
2023-05-20,3809,55,8922
2023-05-21,995,32,19439
2023-05-22,2133,97,16114
2023-05-23,774,38,8188
2023-05-24,914,45,9418
2023-05-25,1094,4,8791
2023-05-26,725,16,12456
2023-05-27,2215,35,16141
2023-05-28,2034,34,12403
2023-05-29,4835,73,19177
2023-05-30,4635,19,10307
2023-05-31,44,2,7040
2023-06-01,70,3,1904
2023-06-02,2763,44,9535
2023-06-03,2240,48,19590
2023-06-04,794,34,6955
2023-06-05,3918,11,18764
2023-06-06,695,34,15190
2023-06-07,4734,62,19978
2023-06-08,2926,29,9044
2023-06-09,1338,5,5666
2023-06-10,2757,39,11667
2023-06-11,2278,14,10614
2023-06-12,2765,1,7176
2023-06-13,2676,81,18449
2023-06-14,2184,31,2663
2023-06-15,3923,71,8936
2023-06-16,2693,33,11712
2023-06-17,1680,84,3553
2023-06-18,3069,80,6070
2023-06-19,356,17,14846
2023-06-20,3697,40,8227
2023-06-21,2653,41,17752
2023-06-22,964,48,9925
2023-06-23,1948,20,17074
2023-06-24,365,14,1538
2023-06-25,2188,38,13868
2023-06-26,4986,77,19525
2023-06-27,1332,66,14055
2023-06-28,3584,3,12263
2023-06-29,2120,88,12094
2023-06-30,2662,100,9590
2023-07-01,1168,58,4068
2023-07-02,4598,81,13633
2023-07-03,3977,16,13263
2023-07-04,1180,36,5298
2023-07-05,1433,71,10085
2023-07-06,4820,99,14829
2023-07-07,4857,31,5308
2023-07-08,4822,8,13914
2023-07-09,2862,86,9272
2023-07-10,476,0,18844
2023-07-11,3796,88,13745
2023-07-12,571,28,12506
2023-07-13,4614,7,18856
2023-07-14,300,15,12020
2023-07-15,1154,23,16843
2023-07-16,4717,66,14974
2023-07-17,4800,23,10950
2023-07-18,3240,63,7600
2023-07-19,495,23,9408
2023-07-20,3498,43,11654
2023-07-21,2634,44,16098
2023-07-22,296,14,1135
2023-07-23,1644,33,2295
2023-07-24,1384,23,13802
2023-07-25,2435,64,9652
2023-07-26,866,43,2218
2023-07-27,2940,81,15512
2023-07-28,4076,82,16455
2023-07-29,2928,36,12493
2023-07-30,223,10,3280
2023-07-31,3603,9,9614
2023-08-01,1509,18,17773
2023-08-02,4902,28,11395
2023-08-03,4053,27,17754
2023-08-04,2802,4,4557
2023-08-05,3585,4,6934
2023-08-06,3284,77,13545
2023-08-07,4861,7,7560
2023-08-08,4769,22,13376
2023-08-09,3153,35,17403
2023-08-10,3159,28,3793
2023-08-11,3047,48,12439
2023-08-12,2043,68,2541
2023-08-13,84,4,1913
2023-08-14,4643,15,8561
2023-08-15,872,43,5580
2023-08-16,3820,8,8824
2023-08-17,1732,86,6523
2023-08-18,1683,84,7125
2023-08-19,3165,54,7641
2023-08-20,106,5,5716
2023-08-21,4704,88,19148
2023-08-22,1320,60,15595
2023-08-23,2176,21,9228
2023-08-24,387,19,3794
2023-08-25,4266,100,5421
2023-08-26,4410,58,19799
2023-08-27,4522,1,18433
2023-08-28,3797,75,6059
2023-08-29,4032,20,14826
2023-08-30,561,28,648
2023-08-31,37,1,508
2023-09-01,569,11,19581
2023-09-02,3859,33,19910
2023-09-03,676,33,4836
2023-09-04,2113,25,16795
2023-09-05,4803,55,15183
2023-09-06,3344,49,11831
2023-09-07,444,17,9248
2023-09-08,3254,2,9641
2023-09-09,1324,12,8523
2023-09-10,182,9,5216
2023-09-11,1655,82,7841
2023-09-12,3099,58,8401
2023-09-13,3146,58,10639
2023-09-14,786,39,7007
2023-09-15,4526,74,18984
2023-09-16,571,28,8586
2023-09-17,3302,76,11901
2023-09-18,944,47,18272
2023-09-19,3688,7,5551
2023-09-20,233,0,3457
2023-09-21,2026,47,15561
2023-09-22,1249,62,10414
2023-09-23,1593,44,18482
2023-09-24,2093,96,5815
2023-09-25,2857,85,5005
2023-09-26,2115,80,4053
2023-09-27,1731,58,11923
2023-09-28,4285,70,13421
2023-09-29,4459,53,6259
2023-09-30,2142,57,4664
2023-10-01,2342,12,9943
2023-10-02,4081,74,7999
2023-10-03,569,19,7679
2023-10-04,515,18,3832
2023-10-05,2843,21,8203
2023-10-06,3511,51,14247
2023-10-07,3208,61,19667
2023-10-08,4733,86,7765
2023-10-09,3113,3,16214
2023-10-10,4150,76,12124
2023-10-11,4232,25,10283
2023-10-12,40,2,18370
2023-10-13,3939,67,6851
2023-10-14,647,32,12142
2023-10-15,1107,55,1971
2023-10-16,3424,63,17359
2023-10-17,499,24,14567
2023-10-18,4464,79,15653
2023-10-19,1251,62,13801
2023-10-20,651,32,5106
2023-10-21,1650,35,13553
2023-10-22,674,33,10800
2023-10-23,408,8,8444
2023-10-24,155,4,13982
2023-10-25,1464,62,12383
2023-10-26,4920,51,11788
2023-10-27,4036,23,9699
2023-10-28,1275,63,14621
2023-10-29,178,8,17102
2023-10-30,2134,96,15484
2023-10-31,2195,45,19221
2023-11-01,2153,92,7064
2023-11-02,3171,17,13367
2023-11-03,1581,65,3327
2023-11-04,4425,9,4827
2023-11-05,795,4,16959
2023-11-06,2720,40,10543
2023-11-07,2873,89,4241
2023-11-08,2925,15,5811
2023-11-09,3434,32,9364
2023-11-10,3967,100,14112
2023-11-11,430,6,10312
2023-11-12,91,4,9676
2023-11-13,4158,3,6937
2023-11-14,1050,14,16528
2023-11-15,1588,79,13484
2023-11-16,4322,53,9202
2023-11-17,830,41,13175
2023-11-18,291,14,16202
2023-11-19,2806,60,11578
2023-11-20,1748,21,15392
2023-11-21,69,3,7599
2023-11-22,4188,75,7365
2023-11-23,4361,10,12933
2023-11-24,246,12,15398
2023-11-25,4954,18,10011
2023-11-26,608,30,1691
2023-11-27,3559,60,11655
2023-11-28,1748,23,14834
2023-11-29,365,18,18822
2023-11-30,4672,81,15213
2023-12-01,2332,73,19553
2023-12-02,3212,65,19092
2023-12-03,2623,22,16348
2023-12-04,2262,17,18568
2023-12-05,3840,19,7114
2023-12-06,3560,41,10693
2023-12-07,190,9,2196
2023-12-08,4723,12,12060
2023-12-09,2715,40,12921
2023-12-10,559,27,16295
2023-12-11,1126,10,4682
2023-12-12,274,13,18478
2023-12-13,694,10,19389
2023-12-14,1431,15,15794
2023-12-15,4815,73,9695
2023-12-16,4098,93,14452
2023-12-17,1136,56,9710
2023-12-18,2200,24,5034
2023-12-19,4416,45,8485
2023-12-20,941,19,19236
2023-12-21,246,12,8911
2023-12-22,2087,94,13862
2023-12-23,908,45,13808
2023-12-24,2593,7,17363
2023-12-25,3849,2,4125
2023-12-26,4117,84,11749
2023-12-27,3265,58,11716
2023-12-28,3834,40,6636
2023-12-29,3702,20,16212
2023-12-30,4455,14,17423
2023-12-31,1106,55,4926
2024-01-01,4536,4,4847
2024-01-02,922,46,16286
2024-01-03,1904,85,18664
2024-01-04,4815,55,17848
2024-01-05,2523,64,14651
2024-01-06,98,4,5381
2024-01-07,4135,57,12891
2024-01-08,2689,74,18494
2024-01-09,67,3,17251
2024-01-10,1925,89,12711
2024-01-11,2774,92,10510
2024-01-12,2753,47,19195
2024-01-13,1026,11,1236
2024-01-14,3255,63,7450
2024-01-15,1374,66,15663
2024-01-16,2811,44,4094
2024-01-17,1242,43,19255
2024-01-18,1792,89,19666
2024-01-19,3747,73,11292
2024-01-20,1177,55,4014
2024-01-21,4197,74,10602
2024-01-22,1190,41,12542
2024-01-23,1086,54,6113
2024-01-24,4929,92,10150
2024-01-25,903,45,12913
2024-01-26,4610,16,19906
2024-01-27,1134,22,6983
2024-01-28,2777,56,7556
2024-01-29,4719,10,12992
2024-01-30,2497,75,8057
2024-01-31,4582,13,6541
2024-02-01,578,28,11941
2024-02-02,1832,56,19131
2024-02-03,2343,61,13831
2024-02-04,865,5,12762
2024-02-05,4768,95,10019
2024-02-06,213,10,18294
2024-02-07,1393,61,15530
2024-02-08,2550,65,10047
2024-02-09,640,32,19320
2024-02-10,503,19,830
2024-02-11,2175,45,7530
2024-02-12,2343,5,6651
2024-02-13,3411,56,7040
2024-02-14,1020,31,7703
2024-02-15,3439,15,9285
2024-02-16,1568,78,6674
2024-02-17,3257,7,13283
2024-02-18,437,4,18532
2024-02-19,4888,100,6313
2024-02-20,1076,53,14333
2024-02-21,3271,79,17103
2024-02-22,2164,52,11457
2024-02-23,2759,93,10638
2024-02-24,4820,81,7870
2024-02-25,2931,25,14259
2024-02-26,2746,38,14584
2024-02-27,4563,28,9672
2024-02-28,4686,41,14823
2024-02-29,1561,36,14331
2024-03-01,690,21,10079
2024-03-02,2437,58,4015
2024-03-03,1919,6,5677
2024-03-04,4445,85,4807
2024-03-05,4855,47,6156
2024-03-06,4172,88,15005
2024-03-07,4220,71,10677
2024-03-08,4021,16,17882
2024-03-09,932,8,2932
2024-03-10,4379,36,11642
2024-03-11,2767,22,5736
2024-03-12,4871,78,11815
2024-03-13,633,0,17356
2024-03-14,1211,60,8312
2024-03-15,4543,28,5435
2024-03-16,2308,97,18547
2024-03-17,25,1,19164
2024-03-18,1139,56,3593
2024-03-19,4957,24,15358
2024-03-20,733,36,10076
2024-03-21,3480,40,3903
2024-03-22,264,13,1988
2024-03-23,2417,96,18729
2024-03-24,951,27,15562
2024-03-25,4876,82,5650
2024-03-26,1397,69,11707
2024-03-27,3235,31,11494
2024-03-28,4593,37,13978
2024-03-29,4582,61,13603
2024-03-30,3983,52,12195
2024-03-31,1687,37,6185
2024-04-01,2103,13,10958
2024-04-02,2265,62,5358
2024-04-03,1243,53,6565
2024-04-04,4471,41,14400
2024-04-05,4075,34,18889
2024-04-06,4157,42,19548
2024-04-07,3573,14,14871
2024-04-08,1664,70,4289
2024-04-09,2732,89,18748
2024-04-10,1086,54,18452
2024-04-11,4855,96,16309
2024-04-12,1577,78,9054
2024-04-13,4162,73,9645
2024-04-14,2252,40,19790
2024-04-15,1696,84,5137
2024-04-16,2000,59,11852
2024-04-17,4313,96,5446
2024-04-18,4093,100,18308
2024-04-19,3868,30,4290
2024-04-20,1137,38,9829
2024-04-21,2388,86,18815
2024-04-22,1389,69,14291
2024-04-23,3411,70,5357
2024-04-24,1187,59,18990
2024-04-25,2583,67,15071
2024-04-26,377,18,6457
2024-04-27,1298,64,18219
2024-04-28,4939,77,14143
2024-04-29,2226,11,10972
2024-04-30,151,7,11669
2024-05-01,2446,0,3774
2024-05-02,2956,13,14358
2024-05-03,756,37,8124
2024-05-04,1798,22,3324
2024-05-05,3778,76,15454
2024-05-06,318,15,16456
2024-05-07,2649,54,9977
2024-05-08,2783,1,7170
2024-05-09,4190,89,6997
2024-05-10,2515,85,8522
2024-05-11,3889,31,5992
2024-05-12,2555,82,10842
2024-05-13,2235,28,9498
2024-05-14,1515,58,11608
2024-05-15,258,12,5634
2024-05-16,3147,5,14152
2024-05-17,489,24,17550
2024-05-18,2547,80,2634
2024-05-19,1403,70,10978
2024-05-20,1411,70,2831
2024-05-21,286,14,6704
2024-05-22,2244,11,6481
2024-05-23,195,9,16647
2024-05-24,2455,96,2505
2024-05-25,44,2,12808
2024-05-26,822,41,19790
2024-05-27,2805,2,16797
2024-05-28,2462,35,2569
2024-05-29,4631,22,10851
2024-05-30,2632,21,6971
2024-05-31,4524,77,10695
2024-06-01,920,27,8277
2024-06-02,620,0,19821
2024-06-03,4465,58,14013
2024-06-04,2354,88,3455
2024-06-05,3561,21,16493
2024-06-06,343,17,16206
2024-06-07,2384,45,6038
2024-06-08,1054,24,7788
2024-06-09,4352,75,17890
2024-06-10,2769,43,12439
2024-06-11,515,25,4287
2024-06-12,1647,80,5353
2024-06-13,21,1,11784
2024-06-14,3817,2,11733
2024-06-15,3298,98,3647
2024-06-16,779,30,2391
2024-06-17,206,10,12535
2024-06-18,4226,51,18095
2024-06-19,441,22,15411
2024-06-20,2597,16,9989
2024-06-21,3114,100,17769
2024-06-22,3141,0,3176
2024-06-23,2249,16,10326
2024-06-24,2300,77,13019
2024-06-25,4167,50,7991
2024-06-26,2326,92,4745
2024-06-27,274,13,11847
2024-06-28,2205,11,12108
2024-06-29,2212,20,4262
2024-06-30,117,5,15948
2024-07-01,4267,92,8579
2024-07-02,1908,93,19862
2024-07-03,3874,29,19723
2024-07-04,3062,11,6490
2024-07-05,3152,9,11340
2024-07-06,4083,39,14411
2024-07-07,515,25,1511
2024-07-08,3515,77,10452
2024-07-09,3499,35,9619
2024-07-10,28,1,18200
2024-07-11,3645,6,18135
2024-07-12,340,17,14861
2024-07-13,3096,31,18644
2024-07-14,4559,94,17859
2024-07-15,1287,64,4968
2024-07-16,3999,51,4509
2024-07-17,3484,68,15844
2024-07-18,1925,33,5120
2024-07-19,4359,27,7368
2024-07-20,4327,6,6940
2024-07-21,3732,62,17948
2024-07-22,3997,37,17885
2024-07-23,2975,70,15983
2024-07-24,2486,16,12651
2024-07-25,2008,61,15700
2024-07-26,3560,27,13759
2024-07-27,1488,60,6894
2024-07-28,4794,18,5233
2024-07-29,1353,49,15581
2024-07-30,3174,42,9143
2024-07-31,3435,38,15355
2024-08-01,1649,39,8552
2024-08-02,1210,60,7313
2024-08-03,121,6,14441
2024-08-04,2821,47,10619
2024-08-05,280,4,19830
2024-08-06,4133,68,8170
2024-08-07,3504,46,19169
2024-08-08,597,16,5659
2024-08-09,1485,74,8396
2024-08-10,4925,51,5833
2024-08-11,2052,60,16971
2024-08-12,612,30,3933
2024-08-13,4538,30,11586
2024-08-14,3907,93,17843
2024-08-15,252,12,1369
2024-08-16,1331,20,18881
2024-08-17,4296,66,14558
2024-08-18,2930,54,3966
2024-08-19,2281,0,17994
2024-08-20,766,13,1898
2024-08-21,3159,45,14043
2024-08-22,874,43,1915
2024-08-23,3602,97,9829
2024-08-24,4081,98,19303
2024-08-25,2952,35,15213
2024-08-26,3257,49,7820
2024-08-27,92,4,10950
2024-08-28,2799,26,13039
2024-08-29,3158,6,15821
2024-08-30,834,41,11517
2024-08-31,4233,46,6039
2024-09-01,554,27,15475
2024-09-02,2927,84,15735
2024-09-03,2045,69,12872
2024-09-04,3943,62,12490
2024-09-05,1417,16,1861
2024-09-06,3615,0,9847
2024-09-07,2206,79,19456
2024-09-08,4602,11,7202
2024-09-09,2095,22,7344
2024-09-10,3758,34,8554
2024-09-11,226,11,9879
2024-09-12,2937,4,6415
2024-09-13,3078,20,6689
2024-09-14,3635,23,4534
2024-09-15,4629,67,9761
2024-09-16,4259,12,11864
2024-09-17,3003,29,3875
2024-09-18,4051,43,15204
2024-09-19,3894,13,19378
2024-09-20,1549,74,12431
2024-09-21,4408,18,5335
2024-09-22,1972,18,5558
2024-09-23,982,42,6762
2024-09-24,2696,43,6672
2024-09-25,498,24,8997
2024-09-26,3265,96,11960
2024-09-27,522,14,7766
2024-09-28,2397,0,5107
2024-09-29,2583,1,15929
2024-09-30,3456,31,5105
2024-10-01,4753,1,17824
2024-10-02,2604,1,5718
2024-10-03,55,2,14215
2024-10-04,744,37,8105
2024-10-05,3056,26,16864
2024-10-06,3307,49,8907
2024-10-07,1053,19,4935
2024-10-08,3203,28,16070
2024-10-09,3489,34,14264
2024-10-10,2881,10,19165
2024-10-11,2952,12,4045
2024-10-12,1640,82,14162
2024-10-13,2978,64,15755
2024-10-14,1612,44,19127
2024-10-15,1994,20,13220
2024-10-16,4656,15,11683
2024-10-17,1954,87,11450
2024-10-18,246,12,8371
2024-10-19,1905,78,18369
2024-10-20,1299,9,13060
2024-10-21,4435,44,16649
2024-10-22,1390,51,8947
2024-10-23,1899,38,17118
2024-10-24,4054,14,11996
2024-10-25,359,17,7248
2024-10-26,4392,66,13392
2024-10-27,3256,99,4686
2024-10-28,1710,63,4023
2024-10-29,4199,89,18175
2024-10-30,4653,59,15700
2024-10-31,568,28,4420
2024-11-01,2891,60,9176
2024-11-02,4728,70,9448
2024-11-03,8,0,4398
2024-11-04,3117,22,10950
2024-11-05,3006,67,12307
2024-11-06,2696,17,8331
2024-11-07,709,35,12231
2024-11-08,1889,92,7797
2024-11-09,3410,81,11524
2024-11-10,4071,27,10755
2024-11-11,3253,27,17513
2024-11-12,4146,74,16797
2024-11-13,3136,44,9496
2024-11-14,501,18,10805
2024-11-15,699,30,6678
2024-11-16,4872,40,10141
2024-11-17,3544,30,17418
2024-11-18,500,25,9743
2024-11-19,2622,62,16870
2024-11-20,4556,59,10411
2024-11-21,946,47,5882
2024-11-22,3267,4,19000
2024-11-23,4914,28,5849
2024-11-24,654,32,19374
2024-11-25,1651,70,2636
2024-11-26,138,6,13472
2024-11-27,3066,2,13369
2024-11-28,1450,41,14593
2024-11-29,783,39,15946
2024-11-30,2337,94,15758
2024-12-01,4460,7,6624
2024-12-02,859,14,3612
2024-12-03,2804,54,3286
2024-12-04,239,4,17488
2024-12-05,3966,97,5255
2024-12-06,2468,59,4550
2024-12-07,805,40,16919
2024-12-08,751,23,6811
2024-12-09,580,1,3755
2024-12-10,3485,25,4066
2024-12-11,3798,21,18121
2024-12-12,545,1,14337
2024-12-13,1744,20,7189
2024-12-14,554,27,18987
2024-12-15,3216,35,11306
2024-12-16,1029,35,14328
2024-12-17,1690,80,14397
2024-12-18,1429,37,3703
2024-12-19,2675,45,8365
2024-12-20,3568,77,16102
2024-12-21,1846,20,14525
2024-12-22,3086,77,14405
2024-12-23,4927,62,8465
2024-12-24,3103,53,19623
2024-12-25,233,11,16143
2024-12-26,1706,43,15357
2024-12-27,2230,84,7448
2024-12-28,989,49,2441
2024-12-29,2033,2,11950
2024-12-30,1055,52,14647
2024-12-31,2536,30,2604
2025-01-01,2573,80,8122
2025-01-02,4859,42,16787
2025-01-03,1664,82,17331
2025-01-04,4921,37,8352
2025-01-05,1350,25,1461
2025-01-06,2963,4,11351
2025-01-07,1059,52,7665
2025-01-08,1328,66,3573
2025-01-09,3182,0,14670
2025-01-10,2546,77,18216
2025-01-11,777,38,2309
2025-01-12,1466,58,12564
2025-01-13,4074,99,17151
2025-01-14,1429,9,3187
2025-01-15,2035,65,7006
2025-01-16,2703,86,13155
2025-01-17,3683,78,4376
2025-01-18,2064,31,11183
2025-01-19,1976,66,2165
2025-01-20,3535,22,17578
2025-01-21,1826,15,8315
2025-01-22,4448,5,4524
2025-01-23,2258,90,2415
2025-01-24,956,47,2125
2025-01-25,366,18,15756
2025-01-26,1844,34,4844
2025-01-27,2801,60,6080
2025-01-28,1603,52,8932
2025-01-29,3345,7,8081
2025-01-30,493,24,18564
2025-01-31,3148,11,3163
2025-02-01,4480,61,13178
